instance,i,j,LIME_Feature_Agreement,LIME_Rank_Agreement,LIME_Sign_Agreement,LIME_Signed_Rank_Agreement,LIME_Cos_Similarity_Ranks,LIME_Cos_Similarity_Weights,LIME_Euclidean_Distance_Weights,LIME_Manhattan_Distance_Weights
109.0,4.0,9.0,0.6,0.2,0.5,0.2,0.8440985638259093,0.902575946729941,0.10819805929575234,0.5565714830833423
109.0,5.0,6.0,0.4,0.2,0.3,0.2,0.7884012539184955,0.9270160395954329,0.09125832799840779,0.46527715065122294
109.0,5.0,7.0,0.6,0.3,0.3,0.3,0.8401253918495298,0.898929558881392,0.10482679128201532,0.5234830149299867
109.0,5.0,8.0,0.5,0.3,0.3,0.3,0.8010497922286214,0.9079804785965141,0.1035987627660622,0.551081478392599
109.0,5.0,9.0,0.4,0.4,0.4,0.4,0.8057519865859881,0.92448250314918,0.09547671524389707,0.4953857842247837
109.0,6.0,7.0,0.6,0.2,0.5,0.2,0.8576219289932202,0.9443928169871032,0.08007332543219656,0.3906305319190259
109.0,6.0,8.0,0.5,0.2,0.4,0.2,0.8152657286578697,0.9305074046197204,0.09134150768011345,0.4819358486325596
109.0,6.0,9.0,0.4,0.2,0.4,0.2,0.8357877086826567,0.9360926431008486,0.08849704343516179,0.4423023685525524
109.0,7.0,8.0,0.4,0.3,0.4,0.3,0.7765546402274548,0.9258022545500914,0.09350590787620108,0.4991741297615934
109.0,7.0,9.0,0.4,0.3,0.3,0.3,0.8009768899905225,0.891639658836411,0.11400367123933522,0.5792334257511229
109.0,8.0,9.0,0.4,0.3,0.4,0.3,0.8233943282058758,0.925138242366418,0.09625502311884263,0.4797622328341587
110.0,0.0,1.0,0.4,0.4,0.2,0.2,0.8088503317051832,0.3292381129337918,0.1223129916006785,0.596143456988677
110.0,0.0,2.0,0.2,0.1,0.2,0.1,0.7809287745133776,0.5079757013636159,0.09751169821756146,0.5388004515386499
110.0,0.0,3.0,0.4,0.0,0.4,0.0,0.7813661879419697,0.5563554333492118,0.10289032185405682,0.5804958000529896
110.0,0.0,4.0,0.3,0.2,0.3,0.2,0.8298097251585624,0.38795481760395323,0.12249942758858799,0.6355946749350585
110.0,0.0,5.0,0.2,0.2,0.2,0.2,0.7589487497266166,0.5849919447126968,0.10087303312757681,0.552996286249586
110.0,0.0,6.0,0.4,0.2,0.2,0.2,0.8221914412772472,0.4756639329808604,0.1084936908649709,0.5238685003512095
110.0,0.0,7.0,0.5,0.2,0.3,0.2,0.8091783917766274,0.6242855528851692,0.09758842366573157,0.48577514706006397
110.0,0.0,8.0,0.4,0.3,0.2,0.2,0.791864110228184,0.43436473092414724,0.1129241721487037,0.5928119693162889
110.0,0.0,9.0,0.4,0.2,0.2,0.2,0.839651527301888,0.39495540470147633,0.11951708135785816,0.5613754470576621
110.0,1.0,2.0,0.5,0.1,0.5,0.1,0.8147918641102282,0.5216673405260674,0.0982176437967642,0.5025004267615644
110.0,1.0,3.0,0.5,0.0,0.2,0.0,0.8411460231829113,0.3380645092202597,0.12731529379481,0.5862275585183064
110.0,1.0,4.0,0.6,0.2,0.3,0.2,0.8726033389225047,0.36560870726432154,0.12641825538814894,0.553869151275325
110.0,1.0,5.0,0.3,0.3,0.3,0.3,0.8178902092294233,0.6208877637026803,0.09766676585197169,0.49265573327139406
110.0,1.0,6.0,0.5,0.2,0.5,0.2,0.8207333965152731,0.7217526051764955,0.08028099353096604,0.41194471896001483
110.0,1.0,7.0,0.5,0.2,0.5,0.2,0.8017423634905592,0.7645513491954931,0.07845258858465312,0.423008474920081
110.0,1.0,8.0,0.3,0.3,0.2,0.2,0.7631770795363418,0.6382633292172692,0.0917250778736706,0.4846377727695952
110.0,1.0,9.0,0.6,0.3,0.5,0.3,0.8248523729678501,0.7239993026698558,0.08200848566459178,0.4141890583837004
110.0,2.0,3.0,0.5,0.1,0.3,0.0,0.7980608004665745,0.38994022315169174,0.1149353900769837,0.5901471815080448
110.0,2.0,4.0,0.5,0.1,0.4,0.1,0.8174163446817817,0.44769571050719353,0.111539865991456,0.5276473625772307
110.0,2.0,5.0,0.4,0.1,0.3,0.1,0.7721805059415323,0.49741988730098086,0.10634998512028893,0.5573808243179059
110.0,2.0,6.0,0.5,0.2,0.3,0.2,0.8113290078005394,0.4681474693146456,0.10382817876090965,0.5409361199457837
110.0,2.0,7.0,0.5,0.2,0.4,0.1,0.8077203470146535,0.5492836613746955,0.10288220894523825,0.5542045086158167
110.0,2.0,8.0,0.3,0.1,0.2,0.1,0.796274695633156,0.6385211380047109,0.08634919524213829,0.4459710079013252
110.0,2.0,9.0,0.4,0.1,0.3,0.1,0.8284610337537359,0.5014664192088547,0.10380843883412821,0.5192326171804102
110.0,3.0,4.0,0.5,0.1,0.4,0.1,0.7944885907997378,0.5562166113388083,0.1086317354920147,0.5327819683726642
110.0,3.0,5.0,0.4,0.1,0.3,0.0,0.7612451702267259,0.487968715959922,0.11643071223664589,0.6162111147004983
110.0,3.0,6.0,0.4,0.1,0.2,0.0,0.8394328205875922,0.4791591458435865,0.1132710053412794,0.5121639249784454
110.0,3.0,7.0,0.5,0.0,0.4,0.0,0.8229933658963332,0.5236317675177359,0.11374863824176286,0.5492860173384861
110.0,3.0,8.0,0.3,0.0,0.3,0.0,0.7975140336808338,0.4910591224115957,0.1121771087883889,0.5949845993213737
110.0,3.0,9.0,0.4,0.1,0.2,0.0,0.8118757745862799,0.31809376405421563,0.1324397107935385,0.6130645350684388
110.0,4.0,5.0,0.4,0.2,0.4,0.2,0.8278413647298969,0.4727178186713081,0.11963591005210493,0.6066069321488784
110.0,4.0,6.0,0.4,0.2,0.4,0.2,0.822373696872494,0.49605974967168237,0.11303302884242888,0.5721592539300874
110.0,4.0,7.0,0.5,0.3,0.3,0.2,0.8481081869213385,0.32578839247042696,0.13692557014935375,0.6412140466342665
110.0,4.0,8.0,0.2,0.2,0.2,0.2,0.8309397098490923,0.5559884571560618,0.10632099310223692,0.5254806305659759
110.0,4.0,9.0,0.5,0.2,0.3,0.2,0.8260917110155285,0.3886663007258293,0.12705396899935936,0.6139659327359177
110.0,5.0,6.0,0.6,0.2,0.6,0.2,0.8222278923962966,0.7765189470666769,0.07535174618040695,0.3955613251987219
110.0,5.0,7.0,0.3,0.2,0.3,0.2,0.8145367062768827,0.6985752045384739,0.09139617176895497,0.4793849689928269
110.0,5.0,8.0,0.4,0.2,0.2,0.2,0.8057884377050376,0.5665523766783837,0.10480568639678138,0.5100695922953619
110.0,5.0,9.0,0.3,0.2,0.3,0.2,0.7909528322519499,0.6314948992869545,0.09845339634275868,0.5166641591649698
110.0,6.0,7.0,0.3,0.2,0.3,0.2,0.7726908216082231,0.667551620469859,0.09310717984068723,0.5182908495802896
110.0,6.0,8.0,0.3,0.2,0.2,0.2,0.799154334038055,0.6886655759375013,0.0853410572475364,0.4529675749503996
110.0,6.0,9.0,0.4,0.2,0.4,0.2,0.8792009914704382,0.7856849243736969,0.07248015513959226,0.38175443096583445
110.0,7.0,8.0,0.3,0.2,0.2,0.2,0.776153677917912,0.596806001320151,0.10256589244138753,0.5292932809312683
110.0,7.0,9.0,0.4,0.2,0.4,0.2,0.7809287745133777,0.6342772561862366,0.09939055336254285,0.5079567252149387
110.0,8.0,9.0,0.4,0.2,0.3,0.2,0.8418750455638988,0.6108468215389875,0.09773607974806617,0.4604628403437694
111.0,0.0,1.0,0.5,0.0,0.4,0.0,0.8944740103521179,0.9923112856980125,0.07148588385751314,0.34657361223954536
111.0,0.0,2.0,0.5,0.2,0.4,0.2,0.8077203470146536,0.9935288070394094,0.06512250562490492,0.34117013467628854
111.0,0.0,3.0,0.4,0.3,0.4,0.3,0.7468834293212802,0.9938552490376934,0.06316933216058616,0.3386094186553779
111.0,0.0,4.0,0.4,0.0,0.4,0.0,0.8190566450390027,0.9940386077514218,0.062019921503437284,0.320547681713167
111.0,0.0,5.0,0.5,0.0,0.4,0.0,0.7659838157031421,0.9927032630312834,0.06858058338630732,0.36752161669075284
111.0,0.0,6.0,0.5,0.2,0.4,0.2,0.8086316249908871,0.9932066406712993,0.06810897793446298,0.3776643256530872
111.0,0.0,7.0,0.5,0.3,0.5,0.3,0.8095064518480716,0.9941859596972442,0.061494706191404305,0.32042589596770404
111.0,0.0,8.0,0.2,0.2,0.2,0.2,0.7404315812495443,0.9919950645996891,0.07301793412114167,0.40329765238164195
111.0,0.0,9.0,0.5,0.2,0.5,0.2,0.8212801633010133,0.9930838675156394,0.06672625552088306,0.334337018960914
111.0,1.0,2.0,0.5,0.2,0.4,0.2,0.8339287016111395,0.9905493751778355,0.07625866633036132,0.4024273900378618
111.0,1.0,3.0,0.3,0.0,0.2,0.0,0.7768827002988993,0.9907133612843249,0.07605501305872744,0.40399116415438574
111.0,1.0,4.0,0.4,0.2,0.3,0.2,0.7719982503462856,0.9919494840786368,0.07149219119313989,0.38986811652505377
111.0,1.0,5.0,0.3,0.2,0.3,0.2,0.7894583363709267,0.9939133084632032,0.06363709512202359,0.32962245345925784
111.0,1.0,6.0,0.6,0.0,0.5,0.0,0.8475978712546475,0.9893933260160301,0.08011244983565208,0.403998491566258
111.0,1.0,7.0,0.3,0.0,0.3,0.0,0.853721659254939,0.9937148297938754,0.06270762340071474,0.3145258375814032
111.0,1.0,8.0,0.4,0.0,0.4,0.0,0.772654370489174,0.9903199280013213,0.0766323901503189,0.40773855365158157
111.0,1.0,9.0,0.6,0.3,0.4,0.1,0.8328716191587083,0.9888049856213689,0.08433082362838187,0.440066561849306
111.0,2.0,3.0,0.4,0.3,0.3,0.3,0.7728001749653713,0.9910964666099322,0.07445658138843744,0.41010631763727645
111.0,2.0,4.0,0.4,0.0,0.4,0.0,0.7870161113946196,0.9924259036822938,0.0690919237701392,0.3757877121884574
111.0,2.0,5.0,0.3,0.0,0.3,0.0,0.7929576437996645,0.9924741273609274,0.0697278899934665,0.3754987173590683
111.0,2.0,6.0,0.4,0.2,0.4,0.2,0.7931398993949115,0.9906802621846803,0.07577703850965968,0.40248847955158973
111.0,2.0,7.0,0.3,0.2,0.3,0.2,0.7418167237734197,0.9923450597016802,0.06903624247603975,0.3931749888801324
111.0,2.0,8.0,0.3,0.2,0.3,0.2,0.785995480061238,0.9920399147086687,0.07002407184584016,0.347499357878371
111.0,2.0,9.0,0.3,0.2,0.2,0.2,0.7963475978712546,0.9900228672633786,0.07944835365657045,0.36950210134835987
111.0,3.0,4.0,0.2,0.0,0.2,0.0,0.729204636582343,0.9922003668473757,0.07009112540673856,0.38124815480915136
111.0,3.0,5.0,0.5,0.1,0.4,0.1,0.7964934023474521,0.9932528489206357,0.06586039205800975,0.34335722866366103
111.0,3.0,6.0,0.4,0.2,0.3,0.2,0.7425821972734564,0.9915217672424381,0.07289873874186467,0.3827494120697539
111.0,3.0,7.0,0.5,0.2,0.4,0.2,0.8046949041335568,0.993782416743829,0.06233186678703286,0.2939521835665216
111.0,3.0,8.0,0.5,0.3,0.3,0.2,0.8628344390172776,0.9916069161117703,0.07238914457873505,0.33507069480920343
111.0,3.0,9.0,0.3,0.2,0.3,0.2,0.7524969016548806,0.9941737209928149,0.06077062488705547,0.3303002802488403
111.0,4.0,5.0,0.3,0.2,0.3,0.2,0.7897134942042721,0.993956658290977,0.06223799697901492,0.33003566056839145
111.0,4.0,6.0,0.3,0.0,0.3,0.0,0.7637238463220821,0.991030580284243,0.07567087472711494,0.4125809918147123
111.0,4.0,7.0,0.3,0.0,0.3,0.0,0.7936866661806519,0.9936936116558494,0.06304037738738873,0.3176745703768009
111.0,4.0,8.0,0.3,0.1,0.2,0.0,0.753772690821608,0.9905698116996459,0.07731250468646361,0.4102138908252843
111.0,4.0,9.0,0.2,0.0,0.2,0.0,0.7472479405117737,0.9921510811729454,0.07054461314943299,0.378432276271454
111.0,5.0,6.0,0.3,0.0,0.3,0.0,0.7976962892760808,0.9915442282555178,0.07486767643802225,0.40760169477329977
111.0,5.0,7.0,0.4,0.0,0.4,0.0,0.8198585696580887,0.99466417899165,0.058687570520031575,0.305582909906496
111.0,5.0,8.0,0.2,0.0,0.2,0.0,0.7914266967995917,0.991956389636469,0.07275428028397911,0.38531804646421125
111.0,5.0,9.0,0.5,0.1,0.4,0.1,0.8210614565867169,0.9916918116280683,0.07293418207797944,0.3822980971428748
111.0,6.0,7.0,0.4,0.2,0.4,0.2,0.7831522927753882,0.9926675930738598,0.06788715701059668,0.37211393873140686
111.0,6.0,8.0,0.5,0.3,0.5,0.3,0.803564919443027,0.9913528746624993,0.07225587522371377,0.38617493636069644
111.0,6.0,9.0,0.6,0.2,0.4,0.2,0.8489830137785231,0.9887031977794338,0.08497719048409755,0.421032885367071
111.0,7.0,8.0,0.4,0.3,0.4,0.3,0.8246336662535539,0.9960999838366025,0.04973424287787148,0.27302346508045444
111.0,7.0,9.0,0.4,0.2,0.4,0.2,0.766384778012685,0.9920453531648113,0.07095335251593927,0.3701510242360007
111.0,8.0,9.0,0.3,0.2,0.2,0.2,0.7388641831304223,0.9907863494458958,0.07677527402648608,0.38399967877171354
112.0,0.0,1.0,0.2,0.2,0.2,0.2,0.7652547933221551,0.5799098393605343,0.10334689502350736,0.5618622175813781
112.0,0.0,2.0,0.5,0.3,0.3,0.3,0.7959101844426623,0.5492190152009735,0.10679774402185542,0.5360193158739758
112.0,0.0,3.0,0.4,0.2,0.3,0.2,0.8163592622293505,0.6613457045253274,0.09520418202508839,0.470863768423844
112.0,0.0,4.0,0.2,0.2,0.2,0.2,0.8050594153240506,0.6685603829886079,0.08971243828334977,0.4598812894966075
112.0,0.0,5.0,0.3,0.2,0.2,0.2,0.7623387037982065,0.507909337696173,0.1196961745732741,0.6034164942183092
112.0,0.0,6.0,0.4,0.2,0.3,0.2,0.7637967485601808,0.6103496584556459,0.10984452342502406,0.557493744808727
112.0,0.0,7.0,0.4,0.1,0.2,0.1,0.8322884012539186,0.5352253629139687,0.11064441404591716,0.5474231233773497
112.0,0.0,8.0,0.4,0.2,0.4,0.2,0.7577458627979877,0.6631374411380327,0.09068106765392137,0.4933765416710261
112.0,0.0,9.0,0.4,0.3,0.3,0.2,0.7595684187504558,0.5730707205974183,0.10183144035338543,0.5525483604101791
112.0,1.0,2.0,0.4,0.2,0.4,0.2,0.8253626886345411,0.557767334051788,0.09982340080109366,0.5132010291055789
112.0,1.0,3.0,0.3,0.2,0.3,0.2,0.7586935918932711,0.6642222338751389,0.09017532266970361,0.4824777676414999
112.0,1.0,4.0,0.5,0.2,0.5,0.2,0.8153021797769192,0.5433786963743834,0.09780635439656382,0.5373601427098883
112.0,1.0,5.0,0.5,0.3,0.4,0.2,0.8320696945396224,0.5828545559283982,0.10590588121341045,0.547997556213633
112.0,1.0,6.0,0.3,0.3,0.3,0.3,0.8144638040387839,0.6740651512980196,0.097693792049471,0.4952609287464739
112.0,1.0,7.0,0.4,0.1,0.4,0.1,0.8005030254428811,0.5452883227857266,0.10386332607019293,0.514279996799534
112.0,1.0,8.0,0.5,0.5,0.5,0.5,0.8088503317051832,0.6728523373598658,0.08331725945346981,0.43426238623422236
112.0,1.0,9.0,0.4,0.2,0.4,0.2,0.7753153021797767,0.5034116944567042,0.10282613224048079,0.5597505000665391
112.0,2.0,3.0,0.4,0.2,0.3,0.2,0.7563971713931619,0.6302907245768916,0.09439554615169886,0.5142448730923295
112.0,2.0,4.0,0.3,0.2,0.3,0.2,0.7536633374644602,0.39811145286898103,0.11185291039264651,0.6020719093610132
112.0,2.0,5.0,0.3,0.3,0.3,0.3,0.8558722752788509,0.5926277767756671,0.10451545916910936,0.5161379049703748
112.0,2.0,6.0,0.6,0.2,0.6,0.2,0.8165415178245972,0.6780380371945128,0.09702800042337467,0.5030519563051425
112.0,2.0,7.0,0.4,0.1,0.3,0.1,0.8018517168477074,0.5448033643107824,0.10367784750867659,0.5044444756189163
112.0,2.0,8.0,0.6,0.3,0.5,0.3,0.8039294306335202,0.5025102391040109,0.10229748793931069,0.5180280782176023
112.0,2.0,9.0,0.4,0.2,0.4,0.2,0.7828971349420427,0.6623616271490118,0.0846149497708013,0.4604972529695593
112.0,3.0,4.0,0.3,0.2,0.3,0.2,0.7779762338703797,0.657363003130108,0.08838279374743206,0.4734577434826672
112.0,3.0,5.0,0.3,0.2,0.3,0.2,0.768754100750893,0.669234619492979,0.09654036212371736,0.5079657501399302
112.0,3.0,6.0,0.4,0.3,0.3,0.2,0.8177808558722752,0.709291447713711,0.09386463106620191,0.48307214352538286
112.0,3.0,7.0,0.3,0.1,0.3,0.1,0.845921119778377,0.6438453157243295,0.0947023358289871,0.4436218324002371
112.0,3.0,8.0,0.4,0.2,0.3,0.2,0.7554129911788292,0.6170925963839053,0.0936591662216259,0.5222350185286856
112.0,3.0,9.0,0.3,0.2,0.3,0.2,0.7663118757745863,0.5896958192411633,0.09711704499734689,0.5194929804644068
112.0,4.0,5.0,0.4,0.3,0.3,0.2,0.8361157687541009,0.5033734435378073,0.1122367240469295,0.5510897897087582
112.0,4.0,6.0,0.2,0.2,0.2,0.2,0.7473572938689217,0.552082961742379,0.11126002189669908,0.6027556227194464
112.0,4.0,7.0,0.5,0.1,0.5,0.1,0.8251439819202452,0.585659264275035,0.0958356593661568,0.5185423474126893
112.0,4.0,8.0,0.5,0.2,0.5,0.2,0.7933221549901582,0.6555860530150669,0.08156099230929051,0.45156171561878145
112.0,4.0,9.0,0.3,0.2,0.3,0.2,0.7648173798935627,0.5555448778767658,0.09299729426909234,0.5012597794280713
112.0,5.0,6.0,0.2,0.2,0.2,0.2,0.8216446744915067,0.5228277511767234,0.12366818745442093,0.6419771340103303
112.0,5.0,7.0,0.4,0.1,0.2,0.1,0.823284974848728,0.3875719971300121,0.1300895046620627,0.6145026326364406
112.0,5.0,8.0,0.3,0.2,0.3,0.2,0.768025078369906,0.4510005327434904,0.11816509652433457,0.6379567138413634
112.0,5.0,9.0,0.5,0.2,0.5,0.2,0.8506597652547933,0.6192496824935975,0.09948627073115912,0.4999741123552969
112.0,6.0,7.0,0.4,0.1,0.3,0.1,0.8404899030400235,0.5921299201415638,0.11006612220794529,0.5626710540797207
112.0,6.0,8.0,0.4,0.2,0.4,0.2,0.773383392870161,0.6339746578813404,0.1017044661079745,0.5336603434826589
112.0,6.0,9.0,0.5,0.2,0.3,0.2,0.7881825472041992,0.43336549577350847,0.1247107614564005,0.6519323357141695
112.0,7.0,8.0,0.3,0.1,0.3,0.1,0.7180870452722902,0.5394120723708437,0.10141071074127986,0.5361586857751552
112.0,7.0,9.0,0.4,0.1,0.3,0.1,0.7844280819421156,0.4460081424749744,0.11139981376686355,0.5679082526359791
112.0,8.0,9.0,0.4,0.2,0.3,0.2,0.717904789677043,0.5086494332015024,0.09838168789628852,0.5294605448807769
113.0,0.0,1.0,0.3,0.2,0.2,0.2,0.8301013341109574,0.9524010412998981,0.10530077029978052,0.49819222932797236
113.0,0.0,2.0,0.4,0.2,0.3,0.2,0.8524094189691621,0.9576321453837882,0.0953129124335412,0.4523874047957531
113.0,0.0,3.0,0.5,0.0,0.4,0.0,0.7978785448713275,0.9645999448637185,0.08559017787514955,0.42907253061629874
113.0,0.0,4.0,0.4,0.3,0.4,0.3,0.8114019100386385,0.974025759518529,0.07605661459039999,0.3955625565029034
113.0,0.0,5.0,0.3,0.0,0.2,0.0,0.7886199606327915,0.9618326868174509,0.08904275766152195,0.4736954627941013
113.0,0.0,6.0,0.4,0.0,0.2,0.0,0.8124954436101193,0.9654838642944498,0.08638574566612224,0.44478337328198664
113.0,0.0,7.0,0.3,0.0,0.2,0.0,0.8092512940147261,0.9567797004852252,0.09819594022404265,0.5199035316395844
113.0,0.0,8.0,0.4,0.1,0.3,0.0,0.7957643799664651,0.9632433574965792,0.08939679464014993,0.4588067988826224
113.0,0.0,9.0,0.4,0.2,0.3,0.2,0.8084493693956405,0.9592665840439699,0.09275077944060142,0.46468257642507915
113.0,1.0,2.0,0.4,0.3,0.3,0.2,0.8208427498724211,0.9479766655241262,0.10985931664324028,0.5578092967193831
113.0,1.0,3.0,0.2,0.0,0.2,0.0,0.7513304658453015,0.9549938250653637,0.10280180861885427,0.5445800007576446
113.0,1.0,4.0,0.4,0.2,0.4,0.2,0.8050229642050012,0.9479007692864752,0.11022517658572441,0.5620124082145593
113.0,1.0,5.0,0.5,0.0,0.3,0.0,0.834402566158781,0.9467797043323103,0.11117123496826567,0.6018347478750221
113.0,1.0,6.0,0.5,0.0,0.4,0.0,0.8366625355398412,0.9536827203323561,0.10380136817011262,0.4956863038916056
113.0,1.0,7.0,0.3,0.0,0.2,0.0,0.8286797404680323,0.9548885681057296,0.10277606630960559,0.5249089576169904
113.0,1.0,8.0,0.4,0.0,0.3,0.0,0.8340016038492379,0.9416249044297214,0.1164007476346873,0.5538109237619323
113.0,1.0,9.0,0.3,0.3,0.3,0.3,0.806663264562222,0.9535250573544186,0.1039770498432541,0.539227050413945
113.0,2.0,3.0,0.4,0.1,0.3,0.0,0.7904425165852593,0.9499458442386546,0.10328283523845712,0.5223650858077041
113.0,2.0,4.0,0.3,0.2,0.2,0.2,0.7730553327987169,0.9579100180712272,0.0966999139419222,0.5143856203683691
113.0,2.0,5.0,0.4,0.0,0.2,0.0,0.7883648027994459,0.9453321010523676,0.10801930360566568,0.5609089784159871
113.0,2.0,6.0,0.2,0.0,0.2,0.0,0.8022526791572502,0.9513539454755844,0.10316930945456432,0.5593965032544568
113.0,2.0,7.0,0.3,0.1,0.3,0.1,0.7748414376321355,0.9555069470355445,0.09987230731299122,0.5400112803226351
113.0,2.0,8.0,0.2,0.0,0.2,0.0,0.7574907049646427,0.9414252314195747,0.11343149551122995,0.5951681475537246
113.0,2.0,9.0,0.3,0.2,0.3,0.2,0.8145367062768828,0.954580181984634,0.09898116069597565,0.48238445749381087
113.0,3.0,4.0,0.4,0.0,0.3,0.0,0.7908799300138513,0.9490580038337534,0.10572513267557551,0.5455863358683065
113.0,3.0,5.0,0.2,0.2,0.2,0.2,0.7654370489174017,0.9674907094096756,0.08171510433868488,0.4379841186419463
113.0,3.0,6.0,0.4,0.2,0.2,0.2,0.7610629146314791,0.960051422834347,0.09275394761324761,0.5186044129448028
113.0,3.0,7.0,0.2,0.2,0.2,0.2,0.775424655536925,0.958559045428589,0.09628355068959227,0.5355562303704429
113.0,3.0,8.0,0.3,0.2,0.3,0.2,0.7832980972515856,0.9578014649669119,0.09561188414052026,0.47910065571323357
113.0,3.0,9.0,0.2,0.0,0.2,0.0,0.69661733615222,0.9614716190211627,0.08990397467096696,0.5024610450271685
113.0,4.0,5.0,0.3,0.0,0.2,0.0,0.7473208427498724,0.9555522776776106,0.0989166877929054,0.5194844719548
113.0,4.0,6.0,0.4,0.1,0.4,0.1,0.8265291244441204,0.9689153261531727,0.0832450525826338,0.4282103342820071
113.0,4.0,7.0,0.5,0.1,0.2,0.0,0.8139170372530435,0.9464490983340411,0.11017196635283766,0.5468537421876036
113.0,4.0,8.0,0.2,0.0,0.2,0.0,0.8123860902529707,0.9616507653265025,0.0925618881478296,0.5001001645382458
113.0,4.0,9.0,0.5,0.2,0.3,0.2,0.8114383611576877,0.952679602464978,0.10220758863504396,0.503108703250975
113.0,5.0,6.0,0.3,0.3,0.3,0.3,0.7772836626084418,0.9683963287599475,0.08266592182849881,0.44951794634104425
113.0,5.0,7.0,0.3,0.2,0.3,0.2,0.79773274039513,0.9409426449536874,0.1143735869965237,0.6170489601978549
113.0,5.0,8.0,0.4,0.2,0.4,0.2,0.8104906320624041,0.9510008815777558,0.10296029501317108,0.5274573137143617
113.0,5.0,9.0,0.5,0.1,0.5,0.1,0.840380549682875,0.9696960423708496,0.07987518637843398,0.4195889212063224
113.0,6.0,7.0,0.4,0.2,0.2,0.2,0.8444630750164029,0.9401477104216263,0.11591004330188585,0.584477381191468
113.0,6.0,8.0,0.6,0.5,0.5,0.4,0.8544142305168768,0.9623384780020596,0.09113354039645333,0.4827445538360057
113.0,6.0,9.0,0.3,0.0,0.2,0.0,0.7959101844426626,0.9573436449703733,0.09619631495548935,0.48870039645100993
113.0,7.0,8.0,0.2,0.2,0.2,0.2,0.8043303929430632,0.9526796161820266,0.10322216387047037,0.5377709905662279
113.0,7.0,9.0,0.4,0.0,0.3,0.0,0.8237952905154189,0.9435434796516831,0.1121179407629061,0.568656998175637
113.0,8.0,9.0,0.4,0.0,0.3,0.0,0.7625209593934534,0.94740984275438,0.10703768105908405,0.5194896552978596
114.0,0.0,1.0,0.5,0.2,0.3,0.2,0.7875993292994095,0.9601721352543451,0.09320105693875139,0.4249590684576307
114.0,0.0,2.0,0.5,0.3,0.4,0.3,0.8734781657796896,0.9586919109868818,0.09720059500753676,0.46912191501819783
114.0,0.0,3.0,0.6,0.2,0.5,0.2,0.8211708099438655,0.9460218725095126,0.10778106826103045,0.508080188038851
114.0,0.0,4.0,0.5,0.1,0.5,0.1,0.8527374790406066,0.9687637114433837,0.08471849042952993,0.43473256584176784
114.0,0.0,5.0,0.6,0.4,0.5,0.4,0.839031858278049,0.9664021283923188,0.08523531307511772,0.4122100990332881
114.0,0.0,6.0,0.6,0.1,0.3,0.1,0.8272581468251075,0.9416597923551395,0.11188424567403665,0.5435988036756162
114.0,0.0,7.0,0.5,0.3,0.4,0.3,0.8281694248013414,0.9455623749441266,0.10953875538673165,0.5259775407016776
114.0,0.0,8.0,0.4,0.3,0.4,0.3,0.842822774659182,0.9554408445632947,0.09806679635011745,0.46985952586683566
114.0,0.0,9.0,0.3,0.2,0.3,0.2,0.7979878982284758,0.9446707005662521,0.10867686982351614,0.5647914020948659
114.0,1.0,2.0,0.4,0.2,0.3,0.2,0.7915725012757892,0.9607959447716937,0.0947241231172152,0.4751963714543918
114.0,1.0,3.0,0.8,0.0,0.4,0.0,0.8484362469927825,0.9456582295235156,0.10811445086914193,0.5118121587701208
114.0,1.0,4.0,0.5,0.3,0.3,0.1,0.8679375956841877,0.9578153290765604,0.09821969096589242,0.4839792205212845
114.0,1.0,5.0,0.4,0.2,0.2,0.2,0.8117299701100825,0.9524985017056423,0.10129842811779921,0.47138044488962827
114.0,1.0,6.0,0.3,0.0,0.3,0.0,0.7937231172997012,0.9568315363249144,0.09627339119751177,0.5094733246117346
114.0,1.0,7.0,0.5,0.2,0.3,0.2,0.813844135014945,0.9555648271368609,0.09895825901959204,0.5098015738462143
114.0,1.0,8.0,0.3,0.2,0.3,0.2,0.8163957133483998,0.9730023975300516,0.07635581716020978,0.3817781705372466
114.0,1.0,9.0,0.4,0.2,0.2,0.2,0.7915360501567397,0.9512240813503483,0.10206029838935958,0.5282190980077801
114.0,2.0,3.0,0.4,0.1,0.4,0.1,0.8231756214915796,0.9609815111697411,0.09453908641044975,0.4885902969359375
114.0,2.0,4.0,0.4,0.0,0.3,0.0,0.7827877815848947,0.9631138731601405,0.09278079807728154,0.5043206388595893
114.0,2.0,5.0,0.4,0.3,0.4,0.3,0.8115112633957859,0.9616884585228697,0.09365606068439138,0.4721906897286799
114.0,2.0,6.0,0.5,0.0,0.4,0.0,0.8361522198731501,0.9677445027096886,0.08632772821057595,0.4362355621490001
114.0,2.0,7.0,0.5,0.2,0.4,0.2,0.8395057228256906,0.9666422464829718,0.08754642447270519,0.44821971132922606
114.0,2.0,8.0,0.4,0.2,0.2,0.2,0.8591893271123421,0.9483499300377088,0.10837843450599126,0.5472704939099358
114.0,2.0,9.0,0.5,0.3,0.5,0.3,0.8381205803018152,0.9701660987372969,0.08351931705660866,0.42701920503622265
114.0,3.0,4.0,0.6,0.2,0.4,0.2,0.8255084931107385,0.9553125837877511,0.1009899194258412,0.48553260345000504
114.0,3.0,5.0,0.4,0.2,0.4,0.2,0.8434788948020703,0.9670129266594851,0.08372617300027778,0.42507662469290153
