instance,i,j,HELIME_feature_agreement,HELIME_rank_agreement,HELIME_sign_agreement,HELIME_signed_rank_agreement,HELIME_cos_similarity_rank,HELIME_cos_similarity_weights,HELIME_euclidean_distance_weights,HELIME_manhattan_distance_weights
43.0,2.0,8.0,0.9,0.3,0.9,0.3,0.9435007654734999,0.9911017223828826,0.0336600357917847,0.11775096098077255
43.0,2.0,9.0,0.9,0.6,0.9,0.6,0.9431362542830065,0.9919742202403665,0.030688661481250816,0.1089665519919696
43.0,3.0,4.0,0.8,0.8,0.8,0.8,0.8988845957570896,0.9935041842327825,0.031217765276658836,0.10863626312817756
43.0,3.0,5.0,0.8,0.5,0.8,0.5,0.8968797842093752,0.9893006075712747,0.034604747559063474,0.13573482661355302
43.0,3.0,6.0,0.8,0.5,0.8,0.5,0.9442297878544871,0.9952530173302482,0.02377755888032702,0.10000385800456092
43.0,3.0,7.0,0.8,0.3,0.8,0.3,0.918130786615149,0.9933012685555237,0.02751937303632528,0.10681574071678519
43.0,3.0,8.0,0.9,0.7,0.9,0.7,0.9289203178537581,0.9950836018561172,0.0241872862783984,0.09251620353491119
43.0,3.0,9.0,0.8,0.3,0.8,0.3,0.9308886782824234,0.9776331902922665,0.05058540030274476,0.17949678875658281
43.0,4.0,5.0,1.0,0.6,1.0,0.6,0.9174382153532115,0.9948309129793583,0.025883081361632837,0.09989458269976237
43.0,4.0,6.0,0.9,0.5,0.9,0.5,0.9389443755923307,0.9929893254835395,0.02959926920800125,0.11993591132013459
43.0,4.0,7.0,1.0,0.3,1.0,0.3,0.935773128235037,0.9937647160590887,0.028328720743198116,0.11045325485381292
43.0,4.0,8.0,0.9,0.7,0.9,0.7,0.921010425020048,0.9967098739762,0.021153988064314583,0.08929841406683839
43.0,4.0,9.0,0.9,0.3,0.9,0.3,0.9302690092585841,0.9767140074313908,0.06102197676166989,0.17547679781489203
43.0,5.0,6.0,0.9,0.5,0.9,0.5,0.925603266020267,0.9882253708282633,0.0361091190846447,0.1497811343657369
43.0,5.0,7.0,1.0,0.6,1.0,0.6,0.9585550776408838,0.9926377788469237,0.028496109483978696,0.10500615992336614
43.0,5.0,8.0,0.9,0.4,0.9,0.4,0.9200991470438142,0.99498369977129,0.023575976428796417,0.0995945637179309
43.0,5.0,9.0,0.9,0.2,0.9,0.2,0.9302325581395351,0.970016203936311,0.060962046621609645,0.17525763305461034
43.0,6.0,7.0,0.9,0.3,0.9,0.3,0.9376321353065536,0.990475355774353,0.032444605477459226,0.12626175530230824
43.0,6.0,8.0,0.8,0.4,0.8,0.4,0.9467084639498433,0.9951625517500149,0.023165742429408692,0.1000641814963285
43.0,6.0,9.0,0.8,0.2,0.8,0.2,0.9496610045928409,0.9731760790779302,0.05859896387334789,0.1926032078636601
43.0,7.0,8.0,0.9,0.2,0.9,0.2,0.9350441058540497,0.993263626264113,0.027299542938379426,0.10525868351355083
43.0,7.0,9.0,0.9,0.6,0.9,0.6,0.9447401035211782,0.9761129054170017,0.05548747061157041,0.16888111338167805
43.0,8.0,9.0,0.8,0.2,0.8,0.2,0.931982211853904,0.9752654226255497,0.05688640843643491,0.18931913606017384
44.0,0.0,1.0,0.8,0.1,0.8,0.1,0.9104396004957352,0.9295108407231746,0.05201577757112126,0.20560858684277303
44.0,0.0,2.0,0.9,0.0,0.9,0.0,0.9050812859954801,0.8727062803612178,0.07641247936506432,0.22339792497892677
44.0,0.0,3.0,0.8,0.1,0.7,0.1,0.9326747831158416,0.8658343647359126,0.08152767962687926,0.21838140708199255
44.0,0.0,4.0,0.9,0.4,0.9,0.4,0.9348253991397537,0.95755185575405,0.040769074420721516,0.15828993107194572
44.0,0.0,5.0,0.9,0.5,0.8,0.5,0.9205730115914557,0.9412097994053874,0.04745592537511471,0.15248427413454893
44.0,0.0,6.0,0.9,0.4,0.9,0.4,0.9435007654735,0.9546637004629464,0.04199947697439484,0.15079383712197375
44.0,0.0,7.0,0.9,0.5,0.8,0.4,0.9256761682583655,0.9451993925633357,0.046149737098344995,0.16316219561213519
44.0,0.0,8.0,0.7,0.1,0.7,0.1,0.9260406794488591,0.9548760290832283,0.04174664188081326,0.16866136407770063
44.0,0.0,9.0,0.8,0.1,0.8,0.1,0.9014726252095939,0.9342680671715472,0.050402568580903216,0.17176001613732922
44.0,1.0,2.0,0.9,0.5,0.9,0.5,0.921921702996282,0.96078912592327,0.045682453806215335,0.18410519559980154
44.0,1.0,3.0,0.8,0.5,0.7,0.5,0.9122621564482029,0.948958127054418,0.05475545089559698,0.20520984850968593
44.0,1.0,4.0,0.9,0.0,0.9,0.0,0.9036232412335057,0.9278590290947065,0.05072313701144503,0.18287773076480823
44.0,1.0,5.0,0.9,0.2,0.9,0.2,0.9233068455201576,0.90664324421786,0.05764926323434171,0.20014960480584937
44.0,1.0,6.0,0.9,0.2,0.9,0.2,0.9206823649486039,0.9404586209991007,0.04736212335150118,0.19275618127226235
44.0,1.0,7.0,0.7,0.1,0.7,0.1,0.8898447182328498,0.9314519691163503,0.05077482122536936,0.20567704576098828
44.0,1.0,8.0,0.9,0.3,0.9,0.3,0.9165633884960267,0.9383106900085657,0.047113453171136875,0.18656961889537285
44.0,1.0,9.0,0.7,0.4,0.7,0.4,0.9412043449733907,0.9670611914106968,0.0350577123557363,0.1417706690202709
44.0,2.0,3.0,0.8,0.6,0.7,0.5,0.935700225996938,0.980663966140233,0.032077638617723565,0.13351808677623597
44.0,2.0,4.0,0.9,0.0,0.9,0.0,0.9179849821389516,0.8565390111061871,0.08079832993121909,0.22422688952401099
44.0,2.0,5.0,0.8,0.0,0.8,0.0,0.9393088867828244,0.84991607548187,0.08241662115336246,0.2007386949084447
44.0,2.0,6.0,0.9,0.2,0.9,0.2,0.9433549609973026,0.9006630065716716,0.06795821287265878,0.1763523107346329
44.0,2.0,7.0,0.8,0.1,0.8,0.1,0.9118976452577096,0.902530493554329,0.06736716904361206,0.18231883726074286
44.0,2.0,8.0,0.8,0.3,0.8,0.3,0.9063206240431582,0.9208120740466522,0.06221781618715216,0.21002802255112046
44.0,2.0,9.0,0.7,0.4,0.7,0.4,0.9045709703287891,0.9484755180036127,0.050738778655309735,0.19121491067607693
44.0,3.0,4.0,0.9,0.0,0.8,0.0,0.9359553838302834,0.862850286299958,0.08314190747476603,0.22921848984631904
44.0,3.0,5.0,0.8,0.1,0.7,0.1,0.9414595028067362,0.8579844654709989,0.08430359873218743,0.21192458728951158
44.0,3.0,6.0,0.9,0.3,0.8,0.3,0.934242181234964,0.9231796846442228,0.06378069014042011,0.17932093946930358
44.0,3.0,7.0,0.7,0.0,0.7,0.0,0.8921046876139099,0.9145215191286771,0.06679366904924214,0.20421867747029837
44.0,3.0,8.0,0.7,0.3,0.7,0.3,0.9194065757818766,0.9273223515706537,0.06406469881917637,0.20300021660357978
44.0,3.0,9.0,0.8,0.5,0.8,0.5,0.9057374061383685,0.9681948463397674,0.0456530363453801,0.1806488248005687
44.0,4.0,5.0,0.9,0.4,0.9,0.4,0.9048261281621347,0.9749600422799779,0.0289769060961132,0.1275751639969838
44.0,4.0,6.0,1.0,0.4,1.0,0.4,0.9362105416636293,0.9649026032216793,0.03658588856614283,0.1595633389891765
44.0,4.0,7.0,0.8,0.5,0.8,0.5,0.8762849019464897,0.9690024900958796,0.03447069543248393,0.15811458245590454
44.0,4.0,8.0,0.8,0.1,0.8,0.1,0.9182036888532478,0.9430677583147771,0.04403785644320012,0.18222022436891222
44.0,4.0,9.0,0.8,0.1,0.8,0.1,0.9338047678063716,0.9263652143966177,0.05171976785832047,0.20332552568835907
44.0,5.0,6.0,0.9,0.4,0.9,0.4,0.9296857913537945,0.9642544517849746,0.036847542160001696,0.1333564929622838
44.0,5.0,7.0,0.8,0.5,0.8,0.5,0.9148866370197566,0.9758154168742027,0.030650418928137656,0.12675387863537926
44.0,5.0,8.0,0.8,0.1,0.8,0.1,0.9412407960924402,0.9418259702902753,0.0445779255392609,0.17081848705185226
44.0,5.0,9.0,0.8,0.0,0.7,0.0,0.91299117882919,0.9206478039210596,0.05367331609075484,0.19490186509748267
44.0,6.0,7.0,0.8,0.3,0.8,0.3,0.9207188160676533,0.9730496986215311,0.03210572750239692,0.14123317549545483
44.0,6.0,8.0,0.8,0.3,0.8,0.3,0.9273164686155867,0.9611935979167016,0.03819978517354446,0.16155608362989615
44.0,6.0,9.0,0.8,0.1,0.8,0.1,0.9082889844718234,0.9629099136951303,0.037544061751241344,0.17082120753690547
44.0,7.0,8.0,0.7,0.1,0.7,0.1,0.9071954509003426,0.96187197010739,0.03783112552157236,0.17488524903854646
44.0,7.0,9.0,0.8,0.2,0.7,0.1,0.8889698913756653,0.956632742573646,0.040569670843701056,0.17549213472364397
44.0,8.0,9.0,0.7,0.4,0.7,0.4,0.9048990304002335,0.955037708111492,0.04068272076692663,0.16623713841761517
45.0,0.0,1.0,0.8,0.5,0.8,0.5,0.9405482248305024,0.9785114708536066,0.02314447277922352,0.09385713581916606
45.0,0.0,2.0,0.8,0.5,0.8,0.5,0.9498068090690385,0.9816621938869594,0.0215305717031286,0.09083130700838994
45.0,0.0,3.0,0.9,0.3,0.9,0.3,0.9539622366406647,0.9883986531578902,0.017452242571463692,0.07513098749198353
45.0,0.0,4.0,0.9,0.4,0.9,0.4,0.9366844062112708,0.9743944918140601,0.02808568957913977,0.10924082042277831
45.0,0.0,5.0,0.9,0.6,0.9,0.6,0.9554202814026391,0.9744157159700311,0.025127079897112027,0.10336382341363469
45.0,0.0,6.0,0.9,0.4,0.8,0.3,0.9427352919734636,0.9591212993377569,0.035333622494444925,0.11705349673080698
45.0,0.0,7.0,0.9,0.4,0.9,0.4,0.9504629292119268,0.9851229358555761,0.01963243225300719,0.08459468107057637
45.0,0.0,8.0,0.8,0.3,0.8,0.3,0.9316906029015092,0.9609775613106403,0.033823485020804386,0.12522363494999708
45.0,0.0,9.0,0.7,0.4,0.7,0.4,0.9488590799737553,0.9733546522188115,0.02621054399631104,0.10754877722421476
45.0,1.0,2.0,0.8,0.4,0.8,0.4,0.944412043449734,0.9551845405472086,0.03353401646216678,0.1234710530510648
45.0,1.0,3.0,0.9,0.3,0.9,0.3,0.9223591164248743,0.9817209109237602,0.020126475949047415,0.08075969143514906
45.0,1.0,4.0,0.7,0.3,0.7,0.3,0.941860465116279,0.9459995829107737,0.040320422554012234,0.1342274299760275
45.0,1.0,5.0,0.8,0.5,0.8,0.5,0.9368302106874681,0.9687914552824204,0.026299858438593764,0.10810055073120066
45.0,1.0,6.0,0.9,0.3,0.8,0.3,0.9592476489028215,0.9456255054384931,0.04131024826688896,0.1314655802134764
45.0,1.0,7.0,0.7,0.3,0.7,0.3,0.9314354450681634,0.971882126820506,0.02740788775240796,0.11358803107906931
45.0,1.0,8.0,0.8,0.5,0.8,0.5,0.9185317489246919,0.9386030157205584,0.042493824066742916,0.13082737842792447
45.0,1.0,9.0,0.8,0.5,0.8,0.5,0.9451775169497705,0.9664820867912849,0.029802645346071247,0.10107573707894066
45.0,2.0,3.0,0.8,0.2,0.8,0.2,0.9365021506160237,0.983248657105303,0.02138436232281229,0.08415042981293905
45.0,2.0,4.0,0.8,0.5,0.8,0.5,0.9533790187358754,0.983649788949889,0.02264945922586014,0.09129552738637647
45.0,2.0,5.0,0.9,0.4,0.9,0.4,0.937632135306554,0.9832730616113613,0.021367353741153505,0.08482581587141888
45.0,2.0,6.0,0.9,0.3,0.9,0.3,0.951301304950062,0.9657430851390355,0.03230310984080125,0.10516398785159543
45.0,2.0,7.0,0.8,0.4,0.8,0.4,0.9492600422832981,0.9846826711423816,0.019888832393589562,0.08067332203644913
45.0,2.0,8.0,0.8,0.4,0.8,0.4,0.9389079244732813,0.9827045602315279,0.02313023665883184,0.09358381219039943
45.0,2.0,9.0,0.8,0.6,0.8,0.6,0.9579354086170446,0.9823810325969297,0.021371539848299058,0.0893181941727284
45.0,3.0,4.0,0.8,0.1,0.8,0.1,0.9322738208062988,0.970129678389351,0.031794149520943206,0.1178852175623625
45.0,3.0,5.0,0.8,0.5,0.8,0.5,0.93785084202085,0.9833920907645319,0.019185064597596176,0.0812990004293278
45.0,3.0,6.0,0.9,0.8,0.8,0.8,0.9443755923306847,0.970980161839453,0.032433811463082274,0.09934694496895015
45.0,3.0,7.0,0.8,0.6,0.8,0.6,0.9449952613545236,0.9834376580029608,0.02176970081688846,0.08655822317529104
45.0,3.0,8.0,0.9,0.2,0.9,0.2,0.930961580520522,0.9628836534327258,0.03446725677836658,0.11364008229238505
45.0,3.0,9.0,0.8,0.3,0.8,0.3,0.9405846759495516,0.9738195129462572,0.026677619797057885,0.1003394793780938
45.0,4.0,5.0,0.9,0.4,0.9,0.4,0.9460523438069546,0.9607820874908701,0.03533858036422185,0.13005843088946265
45.0,4.0,6.0,0.8,0.1,0.8,0.1,0.9425894874972661,0.9757485921331377,0.02688403201092319,0.1100542769544442
45.0,4.0,7.0,1.0,0.2,1.0,0.2,0.9617627761172268,0.9866723436041455,0.02043698169573896,0.07499301198597601
45.0,4.0,8.0,0.9,0.6,0.9,0.6,0.9402566158781074,0.9901499611746947,0.016979098819054815,0.07979307273562786
45.0,4.0,9.0,0.8,0.5,0.8,0.5,0.9654807902602612,0.9788065094470912,0.025143508977142112,0.09678370907464504
45.0,5.0,6.0,0.9,0.5,0.9,0.5,0.9422978785448715,0.9472836372484374,0.040786731084300136,0.1192134580387046
45.0,5.0,7.0,0.9,0.4,0.9,0.4,0.9560399504264783,0.9728088274994502,0.026997541720382965,0.09612830943608662
45.0,5.0,8.0,0.8,0.4,0.8,0.4,0.9216665451629366,0.9620333962029156,0.03477566676437461,0.12735648703426972
45.0,5.0,9.0,0.8,0.5,0.8,0.5,0.9539622366406649,0.9827820603036802,0.022267776101331627,0.09044752704594869
45.0,6.0,7.0,0.8,0.6,0.8,0.6,0.9502077713785815,0.9805377046761802,0.02488313879068444,0.10163221467739504
45.0,6.0,8.0,0.8,0.2,0.8,0.2,0.9101844426623896,0.9619698868230246,0.0336273450240551,0.1288043551825677
45.0,6.0,9.0,0.8,0.3,0.8,0.3,0.9609973026171904,0.9483205814363467,0.03897268084966451,0.13537253423994902
45.0,7.0,8.0,0.9,0.1,0.9,0.1,0.9323467230443975,0.9746149051353992,0.027325622533520836,0.09071979126634844
45.0,7.0,9.0,0.8,0.2,0.8,0.2,0.9699278267842822,0.9765873849248727,0.02470316947245997,0.10010876359772965
45.0,8.0,9.0,0.9,0.5,0.9,0.5,0.9359918349493331,0.9854542588765175,0.021095532170645633,0.09155789193328637
46.0,0.0,1.0,0.9,0.5,0.9,0.5,0.9287745133775608,0.9819124427462741,0.02343427536117888,0.07691614420023825
46.0,0.0,2.0,0.9,0.6,0.9,0.6,0.9587373332361305,0.994101048580418,0.014542064496643466,0.05103977347551677
46.0,0.0,3.0,0.8,0.6,0.8,0.6,0.9525770941167894,0.9870232312265188,0.02035211407630732,0.0649330475839689
46.0,0.0,4.0,0.8,0.4,0.8,0.4,0.9331850987825328,0.9794045589925064,0.025840157757091163,0.07305887184763667
46.0,0.0,5.0,0.9,0.5,0.9,0.5,0.9385434132827879,0.9935633744741487,0.013991525070922358,0.051767505202352404
46.0,0.0,6.0,0.9,0.3,0.9,0.3,0.9260406794488591,0.9673148212683399,0.032481259038859296,0.08152604320234831
46.0,0.0,7.0,0.9,0.6,0.9,0.6,0.9403659692352555,0.9915094910021683,0.016284474445486162,0.05828236809201982
46.0,0.0,8.0,0.9,0.4,0.9,0.4,0.9445578479259316,0.9794931041636762,0.02574750430166261,0.0752264624042782
46.0,0.0,9.0,0.9,0.6,0.9,0.6,0.9704381424509732,0.9850879579457584,0.022544129687477387,0.06740324602682898
46.0,1.0,2.0,0.8,0.4,0.8,0.4,0.9597579645695123,0.9893501615542324,0.018835216435991804,0.062023341468980295
46.0,1.0,3.0,0.9,0.3,0.9,0.3,0.9634759787125468,0.9867960129454564,0.020465130101454572,0.0734448884461454
46.0,1.0,4.0,0.9,0.2,0.9,0.2,0.9620908361886711,0.9897068132061769,0.01844030941848802,0.06396753724738075
46.0,1.0,5.0,0.9,0.7,0.9,0.7,0.9350441058540496,0.9936504166663452,0.013921439997545243,0.05413466109864924
46.0,1.0,6.0,1.0,0.6,1.0,0.6,0.955602536997886,0.9899339705106156,0.0183926873617403,0.06559004968361277
46.0,1.0,7.0,0.9,0.6,0.9,0.6,0.9627469563315592,0.991314285559983,0.016755265142642466,0.06132099778154739
46.0,1.0,8.0,1.0,0.8,1.0,0.8,0.9555296347597871,0.9914994606023954,0.01679849102469381,0.056937025937829205
46.0,1.0,9.0,0.8,0.6,0.8,0.6,0.9518845228548517,0.9847924628260055,0.023169658109112947,0.07593388823315561
46.0,2.0,3.0,0.9,0.7,0.9,0.7,0.9747393744987971,0.9965154528349783,0.010728566559934441,0.03958359312936848
46.0,2.0,4.0,0.9,0.5,0.9,0.5,0.9492235911642489,0.9911503124059677,0.016989219636275456,0.050945932325772166
46.0,2.0,5.0,0.9,0.7,0.9,0.7,0.9517751694977038,0.9969485316645181,0.010726454354680746,0.03829079194235821
46.0,2.0,6.0,0.8,0.4,0.8,0.4,0.9633666253553983,0.9765797060904203,0.027687225233335628,0.07832869287746416
46.0,2.0,7.0,0.8,0.4,0.8,0.4,0.9304512648538309,0.9945167909300395,0.015971762662365677,0.05594757123634434
46.0,2.0,8.0,0.8,0.5,0.8,0.5,0.95593059706933,0.9853554912412784,0.021843883582024916,0.06486460721522531
46.0,2.0,9.0,1.0,0.5,1.0,0.5,0.9774003061893999,0.988249054798207,0.023681026939965263,0.07337670699491536
46.0,3.0,4.0,1.0,0.5,1.0,0.5,0.9657723992126557,0.9967819046899379,0.010261668972213603,0.036441294449817696
46.0,3.0,5.0,0.9,0.5,0.9,0.5,0.9483487643070643,0.9948421886186051,0.012963443211778766,0.047180554242622796
46.0,3.0,6.0,0.9,0.2,0.9,0.2,0.963731136545892,0.9822485302005737,0.02401790040617751,0.0763568730502816
46.0,3.0,7.0,0.8,0.4,0.8,0.4,0.9465262083545964,0.992719828378858,0.016689548853076847,0.061701142455213034
46.0,3.0,8.0,0.9,0.3,0.9,0.3,0.9554567325216884,0.9887809285691094,0.019028867370097364,0.06640556869462816
46.0,3.0,9.0,0.9,0.4,0.9,0.4,0.9736822920463658,0.9883273169906978,0.022546306330909555,0.07411429125633742
46.0,4.0,5.0,0.9,0.3,0.9,0.3,0.9346431435445068,0.9915071163290304,0.016839209976692464,0.05332200727324605
46.0,4.0,6.0,0.9,0.6,0.9,0.6,0.9700371801414304,0.9915520357523449,0.016614959585851536,0.05885838822731313
46.0,4.0,7.0,0.8,0.2,0.8,0.2,0.9645330611649777,0.9904671937615168,0.019261898463096068,0.05660458963892992
46.0,4.0,8.0,0.9,0.4,0.9,0.4,0.9630021141649049,0.9924384295350227,0.015673829981223863,0.056967372786876705
46.0,4.0,9.0,0.9,0.3,0.9,0.3,0.9566596194503172,0.9846399348495924,0.025582973268857796,0.07461202813014416
46.0,5.0,6.0,0.9,0.7,0.9,0.7,0.9438652766639938,0.9843450847474485,0.0227002015356606,0.059998509699006886
46.0,5.0,7.0,0.9,0.6,0.9,0.6,0.9461252460450537,0.998066420904584,0.009095699784727698,0.038879229051498786
46.0,5.0,8.0,0.9,0.8,0.9,0.8,0.9525770941167893,0.9927877521468731,0.015552614908023968,0.05400907431303767
46.0,5.0,9.0,0.9,0.6,0.9,0.6,0.9599766712838083,0.994184581615316,0.01654437133800577,0.05849006989361056
46.0,6.0,7.0,0.9,0.4,0.9,0.4,0.9520303273310489,0.9840054349248522,0.024027094117113866,0.05943488110488519
46.0,6.0,8.0,1.0,0.8,1.0,0.8,0.9607056936647955,0.9950901235371312,0.01266991824580142,0.04321043734053076
46.0,6.0,9.0,0.8,0.4,0.8,0.4,0.946854268426041,0.9792549613915019,0.028751008508459425,0.0838509803976064
46.0,7.0,8.0,0.9,0.5,0.9,0.5,0.9579718597360938,0.9934641414212415,0.016667591879947413,0.054393720795592924
46.0,7.0,9.0,0.8,0.8,0.8,0.8,0.9415324050448348,0.9963599011411209,0.011267714650314726,0.04672282440382401
46.0,8.0,9.0,0.8,0.5,0.8,0.5,0.9525041918786907,0.9909821592567429,0.021621516732758587,0.07248006664252019
47.0,0.0,1.0,1.0,0.7,0.9,0.6,0.9326747831158418,0.9724132367826633,0.03670911281031117,0.11523944501208867
47.0,0.0,2.0,0.8,0.6,0.8,0.6,0.9525041918786908,0.9818736626926395,0.031355663233431585,0.10386104181822324
47.0,0.0,3.0,0.9,0.4,0.9,0.4,0.9425530363782167,0.9896523931342704,0.026676102579066236,0.09677594434616464
47.0,0.0,4.0,0.8,0.4,0.8,0.4,0.9486039221404095,0.9903773093470672,0.021798132815688646,0.08457760744221036
47.0,0.0,5.0,1.0,0.8,0.9,0.7,0.9682146241889624,0.9817962074481718,0.03166236553606772,0.10614430434404215
47.0,0.0,6.0,1.0,0.6,0.9,0.6,0.9439746300211415,0.9555195513672697,0.0492397326978658,0.14072262342082162
47.0,0.0,7.0,1.0,0.4,0.9,0.3,0.9632937231172999,0.9798720556680783,0.03188204455790061,0.10953060287688218
47.0,0.0,8.0,0.9,0.7,0.9,0.7,0.947291681854633,0.9933903484442392,0.018351435328025415,0.06620456367817543
47.0,0.0,9.0,0.9,0.4,0.9,0.4,0.9597944156885616,0.9760850987110862,0.037530332542114374,0.11231137998251411
47.0,1.0,2.0,0.8,0.6,0.8,0.6,0.9217758985200846,0.9958170707206047,0.016764685334643627,0.06652704007997873
47.0,1.0,3.0,0.9,0.4,0.9,0.4,0.9365021506160238,0.9817018350972191,0.03398087903693983,0.11358074968277784
47.0,1.0,4.0,0.8,0.4,0.8,0.4,0.9342057301159147,0.9890864591800221,0.022961179948448558,0.08475905840466005
47.0,1.0,5.0,1.0,0.8,1.0,0.8,0.9409127360209958,0.9963123911967919,0.01640933184250452,0.06045929460683267
47.0,1.0,6.0,1.0,0.6,1.0,0.6,0.9226871764963185,0.9914961887551836,0.023725402807670694,0.08398948946910653
47.0,1.0,7.0,1.0,0.6,1.0,0.6,0.9413136983305388,0.9905455342468973,0.022049188782162037,0.08213230497111211
47.0,1.0,8.0,0.9,0.4,0.9,0.4,0.9296493402347453,0.9857461851382764,0.02683698983219825,0.0917406756196417
47.0,1.0,9.0,0.9,0.4,0.9,0.4,0.9350441058540496,0.9869481686925373,0.029977575205511912,0.09969989403042558
47.0,2.0,3.0,0.8,0.6,0.8,0.6,0.9487861777356567,0.9874919763889624,0.026935688772180253,0.09489293348945696
47.0,2.0,4.0,0.8,0.6,0.8,0.6,0.9516658161405553,0.9917427684364563,0.023072212973742453,0.08852378698286022
47.0,2.0,5.0,0.8,0.8,0.8,0.8,0.9482758620689655,0.9978003050519126,0.010922217503210237,0.05426235754149763
47.0,2.0,6.0,0.8,0.7,0.8,0.7,0.947072975140337,0.988200967091834,0.02554985841651334,0.09742795431767302
47.0,2.0,7.0,0.8,0.4,0.8,0.4,0.9436101188306482,0.9902998398627447,0.022928812894457373,0.08719658731357749
47.0,2.0,8.0,0.9,0.6,0.9,0.6,0.949442297878545,0.9899725488007014,0.023345295723748292,0.08426542743669002
47.0,2.0,9.0,0.9,0.5,0.9,0.5,0.9410220893781439,0.9869012232696721,0.036070663130623105,0.11698881939092765
47.0,3.0,4.0,0.8,0.8,0.8,0.8,0.952139680688197,0.9934324490359732,0.024686913939346404,0.08408600312661386
47.0,3.0,5.0,0.9,0.6,0.9,0.6,0.9575344463075015,0.9847294059190494,0.029584071092608893,0.11159461674878637
47.0,3.0,6.0,0.9,0.6,0.9,0.6,0.9309251294014725,0.9652280239921988,0.04441084785478471,0.13975248040304392
47.0,3.0,7.0,0.9,0.5,0.9,0.5,0.9415324050448347,0.9834559784728355,0.0314745868132127,0.10896522932100676
47.0,3.0,8.0,0.9,0.5,0.9,0.5,0.9381424509732448,0.9903899958206632,0.024934797661724406,0.0949014340137533
47.0,3.0,9.0,0.9,0.6,0.9,0.6,0.9344244368302104,0.9724385681527477,0.04816164772172432,0.12367182660842356
47.0,4.0,5.0,0.8,0.6,0.8,0.6,0.9608514981409928,0.9915878425847631,0.023633592222050925,0.08473714299357603
47.0,4.0,6.0,0.8,0.6,0.8,0.6,0.943282058759204,0.9742845876946006,0.0387185228923774,0.12324886122042747
47.0,4.0,7.0,0.8,0.5,0.8,0.5,0.9524677407596414,0.9843699616824647,0.028429137951495376,0.09686680059442387
47.0,4.0,8.0,0.9,0.5,0.9,0.5,0.9304512648538312,0.9897939829882064,0.02317032186782761,0.09072981798482467
47.0,4.0,9.0,0.9,0.7,0.9,0.7,0.9600131224028579,0.9817191875625582,0.03191029515571781,0.09752729941374864
47.0,5.0,6.0,1.0,0.8,1.0,0.8,0.9325654297586938,0.9912776980875607,0.02198125654830435,0.07544412725901863
47.0,5.0,7.0,1.0,0.5,1.0,0.5,0.9381789020922942,0.9918783606904282,0.021254591623851224,0.08178562168504554
47.0,5.0,8.0,0.9,0.5,0.9,0.5,0.949989064664285,0.9900267830001681,0.02349139225161493,0.08807515286555553
47.0,5.0,9.0,0.9,0.5,0.9,0.5,0.9418604651162793,0.988593779062925,0.0355962656684654,0.12409637617082236
47.0,6.0,7.0,1.0,0.4,1.0,0.4,0.9399650069257126,0.9779754029004527,0.034960115130451254,0.1133491480905417
47.0,6.0,8.0,0.9,0.4,0.9,0.4,0.953050958664431,0.9722695396974639,0.03909046893858129,0.12487640599383708
47.0,6.0,9.0,0.9,0.5,0.9,0.5,0.952832251950135,0.974765563661453,0.044986332442126,0.14042390726390533
47.0,7.0,8.0,0.9,0.5,0.9,0.5,0.9248377925202305,0.989855079374044,0.02272440181691772,0.08746767014168443
47.0,7.0,9.0,0.9,0.6,0.9,0.6,0.9681052708318144,0.9904143692897486,0.030404064423638487,0.09879015395009202
47.0,8.0,9.0,1.0,0.5,1.0,0.5,0.9277538820441787,0.9815150751756098,0.03599214233440758,0.10185560095052913
48.0,0.0,1.0,0.9,0.5,0.9,0.5,0.9258219727345631,0.9735358015688623,0.039158276756094165,0.09577233514492516
48.0,0.0,2.0,0.8,0.2,0.8,0.2,0.9549099657359481,0.9816388178305575,0.03139495292208661,0.09811012473951976
48.0,0.0,3.0,0.9,0.6,0.9,0.6,0.9639133921411388,0.9808038412443774,0.03369019350276215,0.11458292636261046
48.0,0.0,4.0,0.9,0.5,0.9,0.5,0.9362105416636293,0.9814666935777266,0.031324139234343545,0.09875211200681944
48.0,0.0,5.0,0.9,0.4,0.9,0.4,0.9787489975942262,0.9896307359171185,0.023852894374585654,0.0724284604274792
48.0,0.0,6.0,0.9,0.6,0.9,0.6,0.9619085805934243,0.9752809536586158,0.03603845454996813,0.10667577780565464
48.0,0.0,7.0,0.9,0.4,0.9,0.4,0.9595028067361668,0.992246466853036,0.02271763220886763,0.07062290886890701
48.0,0.0,8.0,0.8,0.5,0.8,0.5,0.927571626448932,0.9791200234216937,0.033102785284912714,0.09687598233852943
48.0,0.0,9.0,1.0,0.6,1.0,0.6,0.949551651235693,0.9931132602325142,0.020055986930103742,0.07111852543915624
48.0,1.0,2.0,0.9,0.3,0.9,0.3,0.9337683166873223,0.9684429140883147,0.0425461582869872,0.1151969832725182
48.0,1.0,3.0,1.0,0.3,1.0,0.3,0.9444120434497341,0.988074551647073,0.02637769774389365,0.09122308112599159
48.0,1.0,4.0,0.9,0.4,0.9,0.4,0.967923015236568,0.9926284480556626,0.02174647351200295,0.08163105340730174
48.0,1.0,5.0,0.8,0.1,0.8,0.1,0.9285558066632645,0.9902024203117343,0.027041194163159813,0.08886220909996304
48.0,1.0,6.0,0.9,0.2,0.9,0.2,0.9335131588539768,0.9864804341500377,0.030519191269682302,0.1100216432886676
